sentence,label,source
Niam offer financial investors a high return via investments in funds that in turn invest in all types of properties,neutral,FPB
No changes regarding the Virala Oy Ab s ownership of shares of Tiimari has taken place,neutral,FPB
No financial details of the deployment were disclosed,neutral,FPB
No financial or pricing details were disclosed,neutral,FPB
No planned closing date was provided,neutral,FPB
No service pricing details were disclosed,neutral,FPB
Nordea Bank AB publ holds 6000 Alma Media shares representing 0008 of share capital and voting rights,neutral,FPB
Nordea Pankki Suomi Oyj s ownership in Stonesoft Corporation has decreased below 120,neutral,FPB
Nordea will coordinate the syndicated loan,neutral,FPB
Nordstjernan has used its option to buy another 224 stake of Salcomp s shares and votes,neutral,FPB
NViro operates processing facilities independently as well as in partnership with municipalities,neutral,FPB
Okmetic closed its plant in Espoo in early 2004 and all production lines from the site were moved to Okmetic s plants in Vantaa Finland and Texas USA,neutral,FPB
Okmetic has a global customer base and sales network production plants in Finland and the US and contract manufacturers in Japan and China,neutral,FPB
On preliminary estimate the hotel will operate under the brand Novotel,neutral,FPB
One of the largest projects of the magazine division of SanomaWSOY Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya,neutral,FPB
Operating profit of operations in Finland in the period under review totaled EUR 113 mn remaining at the 2005 level,neutral,FPB
OPPohjola Group s capital adequacy ratio under the Act on Credit Institutions stood at 121 and Tier 1 ratio at 121,neutral,FPB
Our customers include companies in the energy and process industry sectors in particular,neutral,FPB
Our key geographical markets are Europe Russian Federation MiddleEast SouthAfrica and Japan,neutral,FPB
Our tools are specifically designed with the needs of both the business users and ICT experts in mind,neutral,FPB
Outotec s delivery covers the engineering supply and construction of a circulating fluid bed calcination plant with a capacity of 1600 tons of alumina per day,neutral,FPB
OVA Press has a 60 stake in the joint venture while IMSM holds a 40 stake,neutral,FPB
Panostaja owns a 6877 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30 2007,neutral,FPB
Panostaja Plc today acquired the entire share capital of Suomen Graafiset Palvelut Ltd a provider of printing services,neutral,FPB
Paper company Mreal calculated that if 100000 biscuit cartons are made using a 25gsm lighter board the CO2 saved over the course of 12 months would be equal to that generated by driving 1000 km by car,neutral,FPB
Paper stocks were among the biggest fallers with Stora Enso down 230 pct to 1401 eur Mreal down 286 pct to 509 eur and UPMKymmene 114 pct lower at 1910 eur,negative,FPB
Part of the reductions will be made through retirement arrangements,neutral,FPB
Payment for acquired shares will be made in cash and the price per share will be EUR 1 plus an administration fee,neutral,FPB
pct lower at 444210,neutral,FPB
Pharmaceutical market in Czech Republic Global Research Data Services published recently a market analysis about the pharmaceutical markets in Czech Republic,neutral,FPB
Pharmaceutical market in Italy Global Research Data Services published recently a market analysis about the pharmaceutical markets in Italy,neutral,FPB
Pharmaceutical market in Netherlands Global Research Data Services published recently a market analysis about the pharmaceutical markets in Netherlands,neutral,FPB
Previously it projected the figure to be slightly lower than in 2009,neutral,FPB
Previously the company expected its 2008 financial performance to remain at the same level as in 2008,neutral,FPB
Profit after taxes totaled EUR 121 mn,neutral,FPB
QPR ProcessGuide is available as a system solution with centralized storage and management of process content as well as a standalone desktop version QPR ProcessGuide Xpress,neutral,FPB
Quartal Oy now owns 2094063 shares in Satama Interactive Plc which represents 519 per cent of the share capital and voting rights,neutral,FPB
Renesas Mobile Europe Ltd has approximately 470 employees in Oulu,neutral,FPB
Rihko said the sale will enable the company to concentrate on its grainbased business,neutral,FPB
Rihko started to manage Raisio s Benecol business in summer 2006 after heading tobacco company Altadis European operations,neutral,FPB
RIM has revamped the BlackBerry OS UI with the 60 version of the mobile operating system,neutral,FPB
Rimi supermarket is the key customer in Magistral center,neutral,FPB
Rimvesta is now controlled by the Estonianowned real estate development company ELL Nekilnojamas Turtas which a member of Merko the largest construction group in the Baltic countries,neutral,FPB
Risto Raty Tekla s executive vice president said that Tekla Structures and ArchiCAD will cover the entire design and documentation workflow throughout a construction project,neutral,FPB
Rohwedder Group is an automotive supplies telecommunications and electronics industry provider for customers in Europe North America and Asia,neutral,FPB
Rosa is one of the bestknown Duckburg illustrators,neutral,FPB
RSA s shares closed at 1569 p at the time of going to press,neutral,FPB
Rubin says he expects Capman to announce 12 additional transactions in 2009,neutral,FPB
Russia s Video International Group holds a controlling stake in Russian Media Ventures,neutral,FPB
s Outokumpu Technology business will begin trading on the Nordic Exchange in Helsinki starting Oct 10 becoming the sixth company to list on that exchange this year the company said Friday,neutral,FPB
Salo Finland 29 August 2006 Benefon has today announced its plans to further strengthen its inhouse technology platform by licensing the complete mobile software platform Opna from its longstanding technology partner Pollex,positive,FPB
Sampo Group that has become a major shareholder in Nordea owns TrygVesta s main competitor If P C Insurance,neutral,FPB
Scanfil holdings include 100 of contract electronics manufacturer Scanfil EMS Group,neutral,FPB
Since the registration of the shares subscribed in a directed share issue the new number of Panostaja shares and voting rights is 41733110,neutral,FPB
Stora Enso s business in North America has annual capacity of about 3 million tons and employs about 4350 people,neutral,FPB
Stora Enso will receive a 199 pct equity interest in the combined company,neutral,FPB
Stora is due to release its fourthquarter and 2009 fullyear earnings on Feb 4,neutral,FPB
Storengy is the GDF SUEZ company that is dedicated to the underground storage of natural gas,neutral,FPB
Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm,positive,FPB
Talentum acquired a 475 pct stake in Varesvuo Partners in 1997 and the remaining in 2002 and 2005,neutral,FPB
Technopolis St Petersburg s Telecommunications University and the Russian Support Fund for Legislative Initiatives signed a protocol of intent in May of this year to set up a technopark in St Petersburg on the base of the St Petersburg Telecommunications University,neutral,FPB
Technopolis has Finnish operations in Oulu Vantaa Espoo Lappeenranta Jyvaskyla and Tampere and is also preparing to expand its operations to Russia,neutral,FPB
Technopolis has set aside a plot of land measuring 46 hectares to build the park Mikkonen said,neutral,FPB
Tekla Group s net sales for 2006 were approximately 50 million euros and operating result 136 million euros,neutral,FPB
Teleste expects to start the deliveries at the end of 2009,neutral,FPB
Thanks to its extensive industry and operations experience Cybercom offers strategic and technological expertise to these markets telecom industry media public sector retail and banking and financial services,neutral,FPB
That address also happens to house Italian megamart Eataly meaning that Come on kids we re going to the Toy Building,neutral,FPB
The 3C Expo is a signature show in Dongguan which is supported by the Dongguan Municipal Government every year featuring computer accessories software communication and network products,neutral,FPB
The acquired business main asset is a mobile authentication and signing solution branded as Tectia MobileID which provides authentication to web email SSLVPN MS SharePoint Tectia Secure Solutions and other applications and resources,neutral,FPB
The acquisition is part of Ramirent s Central and Eastern European growth strategy,neutral,FPB
The acquisition is part of Ramirent s strategy to strengthen its position in selected locations,positive,FPB
The agreement includes application maintenance and support services,neutral,FPB
The agreement includes the entire process of managing Mercator s supply chain in all regions where the company is currently present,neutral,FPB
The Americas represents 25 of Gemalto s billing and Latin America is one of the fastest growing regions for the company,neutral,FPB
The annual value of the contracts is estimated at USD 2mn over the next three years,neutral,FPB
The area will also include some central buildings and Honkarakenne has started negotiations on their delivery,neutral,FPB
The bank also expects additional costs related to the Dash 8 Q400 jets which the group shelved in October 2007,neutral,FPB
The bank s leasing arm Nordea Liising ended the year with a profit of 44 million euros,neutral,FPB
The Board established a Remuneration Committee with following members Sari Baldauf Chairman Tapio Hintikka Heikki Westerlund In addition the Board decided to appoint a Nomination Committee at a later stage,neutral,FPB
The bond with a maturity of five years is part of the bank s domestic bond program,neutral,FPB
The bridge is part of the highway 14 development project,neutral,FPB
The building will house product development and test laboratories,neutral,FPB
The business area s net sales were slightly over 2m in 2006,neutral,FPB
The business development initiatives in North America are headed by Lynn Shanahan,neutral,FPB
The business is organised as of February 1 2011 in a way that production of design services is combined into one entity Etteplan Operations,neutral,FPB
The business transfer will take effect from 1 January 2007 and in connection with this 47 employees will transfer from Elisa to Daxtum as continuing employees,neutral,FPB
The center will be built in the Kapuli district of Mantsala beside the HankoMantsalaPorvoo road near the new direct rail link between Lahti and Jarvenpaa,neutral,FPB
The changes in readership were not significant,neutral,FPB
The closing of such transaction took place today,neutral,FPB
The closing of the transaction is scheduled to take place on January 10 2008,neutral,FPB
The combined capital of these funds is expected to be EUR 100mn150mn,neutral,FPB
The combined company had proforma net sales of 140 mln euro 1889 mln and an operating profit of 13 mln euro 175 mln for 2006,neutral,FPB
The commission found evidence of several meetings to discuss the cartel including one in a Brussels restaurant in November 1997 at which the companies discussed price increases,neutral,FPB
The Committee proposes the following remuneration a monthly remuneration of EUR 5000 for the Chairman EUR 3500 for the Deputy Chairman and EUR 2500 for the other Board members,neutral,FPB
The companies will divest to UPM Fray Bentos pulp mill and Forestal Oriental a company specialising in eucalyptus cultivation,neutral,FPB
The company which has EUR2 8 bn in assets counts among its five largest shareholders Finnish insurers Ilmarinen 434 and Varma 070 as well as the Finnish state pension fund VER 061,neutral,FPB
The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system,neutral,FPB
The company also said that the deployment of the Danish 4G network continues and it expects to cover 75 of the Danish population in 2011,neutral,FPB
The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility,negative,FPB
The company did not distribute a dividend in 2005,neutral,FPB
The company expects its net sales for the whole 2009 to be at previous year levels,neutral,FPB
The company expects its net sales for the whole of 2007 to be EUR 950mn1 000 mn,neutral,FPB
The company had net sales of EUR 108 million in 2008 and today has approximately 120 employees in Finland Estonia and Poland,neutral,FPB
The company had net sales of EUR 198 mn and a pretax profit of EUR 18 mn in 2005,neutral,FPB
The company has 120 employees and annual sales of approximately EUR16m,neutral,FPB
The company has an annual turnover of EUR32 8 m,neutral,FPB
The company is involved in the the sale of financial products including insurance mortgages car and personal loans financial brokerage and equipment finance leasing,neutral,FPB
The Company operates through four principal divisions Consumer Packaging Office Papers Speciality Papers as well as Market Pulp and Energy,neutral,FPB
The company plans to increase the unit s specialist staff to several dozen depending on the market situation during 2010,neutral,FPB
The company reported net sales of 302 mln euro 4416 mln and an operating margin of 16 pct in 2006,neutral,FPB
The company s set of services include digital printing printing preparation offsetprinting aftertreatment services and send out services,neutral,FPB
The company s transportation business is conducted through Florida Rock Tank Lines which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities,neutral,FPB
The company said that 80 of the shares of the holding company will be sold to Meadville Holdings Limited a Hong Kong listed parent company of the Meadville Group,neutral,FPB
The company said that it has agreed to a EUR160m unsecured credit line from lenders,neutral,FPB
The Company said that previously EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators,neutral,FPB
The company said that the operations will be sold to a newly established company CPS GmbH where the present management of the plastics business is a coowner,neutral,FPB
The company will use the assets for strengthening its balance sheet and financial position,positive,FPB
The composite body is coated with a hard coating layer produced by thermal spraying and the coating is ground,neutral,FPB
The connectivity unit has more than 100 einvoice customers and the number of annual transactions stands at nearly one million,neutral,FPB
The contract includes an option to deliver an additional 75 ASCs in the next phases of the project,neutral,FPB
The contract is worth some EUR 1 million,neutral,FPB
The contract value amounts to EUR 24 million,neutral,FPB
The credit covers approximately 70 of the ship s price,neutral,FPB
The customer is cooperative retailer Osuuskauppa SuurSavo,neutral,FPB
The customer is local company Etera Mutual Pension Insurance Co and the principal tenant of the unit will be media company Alma Media Corp HEL ALN1V,neutral,FPB
The customer is then forwarded to the site and unknown to him logged in with the first number,neutral,FPB
The deal includes all rental equipment and related merchandise the rental contract of the depot and two employees the company said,neutral,FPB
The deal is in line with Etteplan s strategy to operate as a partner of global customers and provide industrial technology design services,neutral,FPB
The decision reflects the underutilisation of the line which produces nonwovens used in medical and wipes applications as well as for the automotive industry,neutral,FPB
The decision will have to be made whether the group agrees to the import of Estonian meat and meat products to Finland the paper added,neutral,FPB
The devices also contains Finnair s own application for compiling customer feedback and ideas for product development,neutral,FPB
The devices would be launched in the Chinese market in late 2006 the company said,neutral,FPB
The Diameter Protocol is developed according to the standards IETF RFC 3588 and IETF RFC 3539,neutral,FPB
The divested activities had net sales of EUR 1451 million in 2009 and an operating profit of EUR 89 million,neutral,FPB
The divested company is part of TietoEnator s business area Government Manufacturing Retail,neutral,FPB
The dividend will come on top of the 045 eur on A shares and 043 on K shares it has already paid on last year s accounts,neutral,FPB
The Division also includes joint sales marketing and controlling functions for these units,neutral,FPB
The EA Reng group posted sales of approximately 84 million kroons for 2007,neutral,FPB
The EBRD is using its own funds to provide a 216 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks Nordea Bank Finland Plc and Pohjola Bank Plc,neutral,FPB
The EBRD is using its own funds to provide a 216 million A loan while the B portion of 10 million Euros has been syndicated to two Finnish commercial banks Nordea Bank Finland Plc 77 million Euros and Pohjola Bank Plc 23 million Euros,neutral,FPB
The EBRD is using its own funds to provide a 216 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks Nordea Bank Finland Plc 77 mln Euros and Pohjola Bank Plc 23 mln Euros,neutral,FPB
The Economic Development and Trade Ministry and Industry and Energy Ministry along with the Kostroma regional administration and the Russian Lumberman and Timber Exporters Union has been carrying out work to acquire investment for the construction of a pulp and paper mill in Neya since 2003,neutral,FPB
The electricity requirement of networks will grow with the new mobile generation,neutral,FPB
The employment contracts of 14 of the employees will end in March 2009 as a result of the company s previous employeremployee talks,negative,FPB
The energy sector accounted for approximately 33 and the steel industry for about 57 of the transportation volume,neutral,FPB
The enterprise value of Maritim Food AS has been determined as approximately EUR15m,neutral,FPB
The equipment Ixonos acquires with this deal includes mechanical engineering hardware an RF and antenna measurement laboratory facilities for the measurement of audio cameras and displays as well as devices and robot units for the testing of mobile devices,neutral,FPB
The equipment will be made at Vaahto s plant in Hollola in Finland and delivery is scheduled for the first quarter of 2009,neutral,FPB
The estimated annual value of the frame agreement is about EUR 50mn,neutral,FPB
The estimated value of the deal is USD 92 million,neutral,FPB
The EUR17m contract includes both design and construction works,neutral,FPB
The executive said that countries such as Brazil Chile Argentina and Mexico will lead the adoption in the business Ethernet services segment while Brazil and Mexico will be the early adopters of carrier Ethernet for mobile backhaul,neutral,FPB
The expanded company will continue to be called NewPage,neutral,FPB
The expanded plant is scheduled to be operational by the middle of October 2009,neutral,FPB
The expansion is to be finalized in the autumn of 2009,neutral,FPB
The expansion will be delivered in the fourth quarter of 2006,neutral,FPB
The facility consists of a seven year bullet term loan of 200 mln euro 2924 mln and a 150 mln euro 2193 mln five year revolving credit facility,neutral,FPB
The facility will have a lettable area of some 19000 sq m The plot for the plant located in the Ratasmaki business park will be purchased from the City of Forssa,neutral,FPB
The figure does not include food exports from Finland,neutral,FPB
The figure includes the change in the fair value of the property portfolio EUR 262 million,neutral,FPB
The Filter Tips cover the volume range from 011200 l including new sizes for 10 20 100120 200 300 1000 and 1200 l volume capacities,neutral,FPB
The final outcome of the rights offering is to be reported around 23 October 2009,neutral,FPB
The firm builds components for mobile phones and other communications products,neutral,FPB
The goal is significant expansion in Finland and in the northern Baltic region,neutral,FPB
The government started the selloff last month putting an 8 percent stake in TeliaSonera on the auction bloc,neutral,FPB
The group posted net sales of 353 mln euro 465 mln and an operating profit of 760000 euro 10 mln in 2005,neutral,FPB
The group s net sales in 2007 were EUR683 6 m,neutral,FPB
The Group s turnover in 2006 was EUR 392 million and operating profit was EUR 39 million,neutral,FPB
The Liquid Handling segment offers laboratory equipment and accessories including mechanical and electronic pipettes and disposable tips used in the research institutions universities and hospitals as well as in the pharmaceutical food and other industries under the Biohit brand,neutral,FPB
The manufacture of CPPs will be undertaken at the existing Export Oriented Unit EOU at Wartsila s factory at Khopoli near Mumbai,neutral,FPB
The manufacturing will begin in Pietarsaari in the beginning of the year 2009 and the delivery will take place in October 2009,neutral,FPB
The markets expect Heineken to sell Hartwall as a whole or in parts,neutral,FPB
The merger between the two telecoms operators was expected to result in the world s fourth largest telecoms operator,neutral,FPB
The most significant capital expenditure items were in the global enterprise resource planning ERP project product development and production machines,neutral,FPB
The move will be carried out by transferring HKScan s productionrelated property plant equipment as well as its holdings in subsidiaries and associate companies in the country to HKScan Finland,neutral,FPB
The net sales of Healthcare Trade business in 2009 were EUR 1451 million EUR 1552 million and operating profit EUR 89 million EUR 79 million,neutral,FPB
The net sales of the Power Plants business were EUR 7103 million in 2005,neutral,FPB
The new shares entitle their holders to dividends for fiscal 2006,neutral,FPB
The newly created position has been established to strengthen Amer Sports management in strategic planning and execution,positive,FPB
The newspaper s best sales asset is high quality journalism and journalistic content,neutral,FPB
The nonrecurring costs caused to Talentum s Premedia business area by the restructuring will amount to 20 mln euro 27 mln and will be included in the company s financial results for the second quarter of 2007,neutral,FPB
The ongoing project where Tekla Structures is being used is the Vashi Exhibition Centre being developed by Insteel Engineers Pvt LtdIIVRCL Infrastructures Projects Ltd CIDCO,neutral,FPB
The operations to be sold include manufacturing units in Finland France Poland and Turkey as well as sales units in Germany and Lithuania,neutral,FPB
The options might include a partial or total divestment of their shareholdings in Ovako,neutral,FPB
The orangehandled scissors from Fiskars are part of the permanent design collection of the Museum of Modern Art in New York as well as the Philadelphia Museum of Art,neutral,FPB
The order also covers design services hardware software licences as well as maintenance services over six years,neutral,FPB
The order also includes extensive maintenance work of a shoe press delivered by Vaahto in 2001,neutral,FPB
The order consists of outsourced application management support and planning for Tecnotree and thirdparty applications,neutral,FPB
The order includes 48 ship cranes that will be delivered for 12 container feeders to be built at Wenchong shipyard in China,neutral,FPB
The order values at EUR 69 mn and it consists of design services and hardware and software licences,neutral,FPB
The orders also include a few highpower drives for the control of seismic compressors,neutral,FPB
The orders are for 26 machineroomless KONE MonoSpace elevators which would be installed during 2006,neutral,FPB
The Oulu plant employs approximately 120 people,neutral,FPB
The percentages of shares and voting rights have been calculated in proportion to the total number of shares registered with the Trade Register and the total number of voting rights related to them,neutral,FPB
The pershare subscription price of the shares subscribed with the option rights was EUR 135,neutral,FPB
The plant is scheduled for completion in late February 2007 with hand over of some areas in January Two other suppliers of Nokia Aspocomp Group Oyj and Perlos have announced their plans to establish plants within the Nokia complex Together they will invest Rs 365 crore,neutral,FPB
The Polish business employs about 1000 people and it had net sales of about EUR 70mn in 2007,neutral,FPB
The portfolio comprises of 118000 m2 of leasable space with a vacancy rate of roughly 5 let to around 140 tenants of which two of the largest are the Swedish government and Ericsson,neutral,FPB
The production capacity can be tripled without any major additional investments the company said,positive,FPB
The program which was started in the summer of 2007 was originally estimated to last approximately two years,neutral,FPB
The proposal of the shareholders to elect Mr Hannu Krogerus to the Board is based on his long and unrivalled experience and knowledge of all matters related to Elcoteq,neutral,FPB
The remainder of its revenues will come from technology agreements with other firms InterDigital said,neutral,FPB
The remaining amount will be funded through debt the Danish bank said,neutral,FPB
The reorganisation will be carried out by transferring HKScan Corporation s productionrelated property plant and equipment in Finland as well as its holdings in subsidiaries and associates to HKScan Finland Oy a holding company wholly owned by HKScan Corporation,neutral,FPB
The report contains category level company and brand share as well as distribution share information for 2007 and 2008,neutral,FPB
The result before taxes was a loss of 250 million euros,neutral,FPB
The results will enable the preparation of a conceptual plant design and capital estimates,neutral,FPB
The retail chain launched in 2007 does not correspond to profit and sales forecasts of the company,neutral,FPB
The Russian gas giant invested another 46 million litas in the company in late 2004 and now owns 995 percent of its stock capital which amounts to 86936 million litas,neutral,FPB
The second company acquired is Sweden s Reftele Maskinservice AB whose business is mainly field services and spare parts manufacturing with 10 employees and 12 mln eur sales a year,neutral,FPB
The segments through which the company operates are Frozen Food business Seafoods Vegetable Oil business Grain Trading and Other business operations,neutral,FPB
The selling consortium includes funds managed by OKO Bank s venture capital unit Bio Fund Management and Finnish Industry Investment a governmentowned investment group,neutral,FPB
The solution is demonstrated on a tablet developed by Aava Mobile as a multiwindow system which enables the use of several applications simultaneously for example the viewing of messages and calendar side by side,neutral,FPB
The solution will be installed in the USA to support the North American operations of the customer,neutral,FPB
The staff reduction will start immediately Glaston added,negative,FPB
The Stockmann department store will have a total floor space of over 8000 square metres and Stockmann s investment in the project will have a price tag of about EUR 12 million,neutral,FPB
The studies are expected to start in 2008,neutral,FPB
The Swedish buyout firm has sold its remaining 224 percent stake almost eighteen months after taking the company public in Finland,neutral,FPB
The Swedish Maritime Administration has closed the Furusund Channel which Viking Line normally charters en route to Stockholm,neutral,FPB
The tanks will be delivered to a company which is currently building a chemical tank farm in Antwerp northern Belgium,neutral,FPB
The Tekla Structures product box if needed is now made from recycled material,neutral,FPB
The terms of the transactions remained undisclosed,neutral,FPB
The through service of FESCO is a telling example of strengthening the relationship between logistics companies and operators at the international level,positive,FPB
The total capacity of the factory will be approximately 100 engines a year,neutral,FPB
The total emissions reduction from 1999 to 2017 will be thus 41,neutral,FPB
The total floor area of the plant expansion is 29000 square metres,neutral,FPB
The total headcount reduction will be 50 persons the company said,negative,FPB
The total investment in 2006 and 2007 is expected to amount to about EUR75m,neutral,FPB
The total investment in the company will be EUR58m of which Wartsila s share will be EUR29m,neutral,FPB
The total investment of the project will be approximately EUR 36m,neutral,FPB
The total value of the agreement is USD4 0 m the company said,neutral,FPB
The total value of the contract is some EUR 8 million,neutral,FPB
The total value of the deal is USD 29mn,neutral,FPB
The total value of the project is about EUR53m including the plots that will be transferred to Atria,neutral,FPB
The total value of the project is estimated to be over 30 mln euro 44 mln of which the services will be over 20 mln euro 29 mln and thirdparty licences more than 10 mln euro 15 mln,neutral,FPB
The total value of these two contracts is over EUR 21 million,neutral,FPB
The transaction is planned to be financed with a EUR40m marketbased loan granted by Standard Chartered Bank Hong Kong,neutral,FPB
The transaction value is CAD 15 million approximately EUR 10 million,neutral,FPB
The unit s clients are mainly in the field of specialist convenience goods as well as in the textile shoe and furniture businesses,neutral,FPB
The value of the contract is about EUR 27mn,neutral,FPB
The value of the contract is about EUR1 0 m Poyry headquartered in Vantaa Finland provides consulting and engineering services to the energy forestry and infrastructure environment sectors,neutral,FPB
The value of the contract is EUR 25mn,neutral,FPB
The value of the contract is in total USD12m,neutral,FPB
The value of the contracts is about EUR 33 mn,neutral,FPB
The value of the deal has not been disclosed,neutral,FPB
The value of the deal is estimated at between SEK25m and SEK50m,neutral,FPB
The value of the deal was not disclosed,neutral,FPB
The value of the multiyear agreement is over EUR 2mn a year,neutral,FPB
The value of the threeyear contract is estimated at EUR40m,neutral,FPB
The value of this kind of order amounts usually between Euro 2 and 3 million,neutral,FPB
The WebMarela application handles invitations to quote quote comparisons agreements purchases invoice inspections inventory management and deliveries,neutral,FPB
The venture which will be 51 owned by Kemira and 49 by IVRCL will operate an inorganic coagulant manufacturing facility to be built in Vishakapatnam Vizag in the state of Andhra Pradesh and to kick off operations in the second half of 2011,neutral,FPB
The workforce will be reduced also in the Amsterdam office in the Netherlands,negative,FPB
The works will include the laying of natural stone pavements and the installation of underground heating and surface water drainage systems,neutral,FPB
There have not been previous share subscriptions with 2004 stock options,neutral,FPB
These new units will be built at Cargotec s state of the art manufacturing facility in San Antonio Texas USA which started operations in 2009,neutral,FPB
These share transactions are part of the company s strategy of relinquishing assets that are not part of its core business,neutral,FPB
These six agreements are the company s first customer acquisitions in India since taking over TVS Electronics contract manufacturing facility in Jun 2007,neutral,FPB
This could be any of us at any time she said,neutral,FPB
This order when delivered will bring the total output of electricity in Italy generated by Wartsila equipment to more than 1300 MW,neutral,FPB
This rating from AM Best is the highest among the CIS countries Central and Eastern Europe,neutral,FPB
This wood lacquered clock comes with a stripy handcrocheted cover,neutral,FPB
Tikkurila acquired a majority stake in Kolorit Paints in the autumn of 2004,neutral,FPB
To see a slide show of all the newest product releases from Fiskars,neutral,FPB
Total value of the contract is about EUR 10mn,neutral,FPB
Trading under the name Velta UK a former Uponor brand the company has been Uponor s longterm partner in supplying Veltabranded systems particularly for the commercial and industrial building sector in the UK and internationally,neutral,FPB
Tulikivi manufactures heatretaining soapstone and ceramic fireplaces as well as natural stone products and utility ceramics,neutral,FPB
TVO s twounit 1740 MW Olkiluoto plant generated 142 TWh with an operating ratio across both reactors of 935 which the company described as high by international standards,neutral,FPB
Tyrvinen is of the opinion that the airline has been repeating this for some time already however,neutral,FPB
Under Finnish law Parliament grants licences to build nuclear power plants,neutral,FPB
Under the agreement Larox will transfer 10 employees within engineering and documentation related to delivery projects and product maintenance in Finland to Etteplan as of January 1 2007,neutral,FPB
Under the agreement Benefon s forthcoming range of TWIG integrated GPS navigation and mobile phone devices will use the jointly developed webbased tracking and location technology in both consumer and commercial applications,neutral,FPB
Under the terms of the agreement Bunge will acquire Raisio s Keiju Makuisa and Pyszny Duet brands and manufacturing plants in Finland and Poland,neutral,FPB
Under the transaction agreement Metsaliitto will purchase 247 of MetsaBotnia s shares from UPM and 3 from Mreal,neutral,FPB
Underground parking facilities will also be built on the basement floor,neutral,FPB
Unit prices for straddle carriers vary between EUR700 000 and EUR900 000 the company added,neutral,FPB
Unlisted British Biologicals makes B and D proteins and other diseasespecific supplements that cover diabetes hepatitis asthma and other cardiovascular ailments,neutral,FPB
UPM is the biggest producer of magazine paper in Europe with a market share of over 30 pct and it is likely to say that prices in the segment were at best flat during the quarter analysts said,neutral,FPB
UPMKymmene said its has not indicated any interest in any domestic consolidations,neutral,FPB
Upon completion of the deal Panostaja will establish a new business area within the group to focus on heat treatment of metals,neutral,FPB
Vacon aims to establish its presence in the solar energy business in various parts of the world towards the end of 2010 said Olli Teva marketing director renewable energy applications,neutral,FPB
Vaisala s board of directors will propose a dividend of 085 euro 124 per share at the company s annual general meeting,neutral,FPB
Vaisala s expertise in lightning data and information systems is based on extensive experience and investment in RD,neutral,FPB
Valmet Automotive reports net sales of EUR 85mn and operating profit of EUR 8mn,neutral,FPB
We bring a new committed leadership and business and strategic knowhow to the company that we buy,neutral,FPB
We look forward to take part in the future development of the company says Tomas Billing President of Nordstjernan,neutral,FPB
Veidekke headquartered in Oslo Norway is a Scandinavian construction and property development group with some 6350 employees in Norway Sweden and Denmark with an annual turnover of NOK16 4 bn,neutral,FPB
While the company did not indicate the level of investment in the unit it said that has purchased the equipment of Nokia Corporation s mobile phone RD laboratory in Jyvaeskylae,neutral,FPB
Why not subscribe to the magazine,neutral,FPB
Vianor sells tires for cars and trucks as well as a range of other car parts and provides maintenance services,neutral,FPB
Viking Line and STX Finland said on Monday that there were plans to build a 240 million euro ferry that would be launched on the TurkuStockholm route in spring 2013,neutral,FPB
With the government exempting certain stainless steel products from antidumping duties Finlandbased Outokumpu today said it will look to enter into supply pacts with the Indian Railways soon,neutral,FPB
With the new arrangement customer responsibilities will become mainly regional,neutral,FPB
With this acquisition the wireless modem unit and its approximately 1100 employees were transferred to Renesas Electronics Corporation,neutral,FPB
You will hear the latest insights and updates on Citycon s strategy as well as the latest news from all the business units,neutral,FPB
The personnel reductions will primarily affect those working for the parent company in the diagnostics business or in production and logistics in the liquid handling business,negative,FPB
In the AsiaPacific region Visa Wave is available in Malaysia Taiwan and South Korea and will be expanded to Japan and Southeast Asia this year Jung added,positive,FPB
In the third quarter of fiscal 2008 Efore swung to a net loss of EUR 400000 versus a net profit of EUR 200000 for the corresponding period of fiscal 2007,negative,FPB
Konecranes Oyj KCR1V FH fell 55 percent to 2051 euros the biggest fall since June,negative,FPB
Meanwhile minority shareholders expecting TeliaSonera to retain the bid sell shares now,neutral,FPB
Net sales for the financial year 2006 are expected to amount to about EUR20m and the operating result EBIT is expected to be a loss as announced before,negative,FPB
Operating loss totaled EUR 25mn compared to a profit of EUR 63mn in the corresponding period in 2005,negative,FPB
Production levels have been agreed with producers a long time ago so a fall in consumption will lead to losses,negative,FPB
Return on investment ROI was 41 compared to 438 in the first half of 2008,negative,FPB
SSH COMMUNICATIONS SECURITY CORP STOCK EXCHANGE RELEASE OCTOBER 14 2008 AT 245 PM The Company updates its full year outlook and estimates its results to remain at loss for the full year,negative,FPB
The sale will result in a capital loss of EUR5m for Solidium which obtained Tikkurila shares in March 2010,negative,FPB
The Group s result before taxes was a loss of EUR 06 06 million,neutral,FPB
The Group s result before taxes was EUR 19 30 million,negative,FPB
